,x,y_predict,y
89,-0.991991991991992,0.5244107859933614,0.5247430289278512
134,-0.98998998998999,0.5215388806512732,0.5207779768413199
131,-0.987987987987988,0.5188815830718951,0.5171215087166288
285,-0.985985985985986,0.5164371513888009,0.5137683949815116
284,-0.983983983983984,0.5142034077762923,0.5107128720169453
50,-0.9819819819819819,0.5121777366200706,0.5079486565351023
15,-0.953953953953954,0.5031749866258778,0.4952252850946294
58,-0.9479479479479479,0.5049701571821269,0.49726905075099037
237,-0.943943943943944,0.5066374084361587,0.499201987056466
192,-0.93993993993994,0.508589748860752,0.5014742205652477
53,-0.9379379379379379,0.5096472781380672,0.5027057810989217
30,-0.9179179179179179,0.5206467766236813,0.5154901007122917
171,-0.9079079079079079,0.5242526783667045,0.5197453945657622
265,-0.9039039039039038,0.5249196754590715,0.5205952888469064
221,-0.8978978978978979,0.524844766297413,0.5207064648656254
224,-0.8858858858858859,0.5199719601763827,0.5158987155772407
95,-0.8838838838838838,0.5184602217494212,0.5143616129189942
222,-0.8778778778778779,0.5126038148109882,0.5083765094740412
241,-0.8638638638638638,0.49071880417000546,0.4859612208920202
276,-0.8618618618618619,0.48661792865640763,0.48176763964322017
102,-0.8558558558558559,0.4728443750633735,0.46770454587848537
73,-0.8538538538538538,0.4677672475570527,0.4625291131789242
23,-0.8458458458458459,0.44509879504092287,0.4394734215011465
17,-0.8378378378378378,0.41886259540589243,0.41288280470436034
88,-0.8358358358358359,0.411789090320279,0.4057289036382313
246,-0.8298298298298299,0.3894513842036196,0.38317472985791223
289,-0.8238238238238238,0.36562111495790495,0.3591696994997431
33,-0.8218218218218218,0.3573910972800298,0.3508914047648962
149,-0.8038038038038038,0.2790757420560974,0.27237006773017447
203,-0.7957957957957957,0.24335669093766255,0.2366788960252228
255,-0.7817817817817818,0.18305211084353323,0.17654228363315771
138,-0.7797797797797797,0.17489701516079093,0.16841863433834064
204,-0.7737737737737738,0.15143785857032244,0.14505761535726736
208,-0.7697697697697697,0.1367773319687411,0.1304622994329509
247,-0.7677677677677678,0.12978196253120555,0.12349848046526235
42,-0.7637637637637638,0.11652750267229894,0.11030343798298547
163,-0.7517517517517518,0.0835545207736208,0.07745903922424624
24,-0.7417417417417418,0.06519628911817832,0.05912476801133215
121,-0.7397397397397397,0.06263636898239855,0.05655879308788775
197,-0.7377377377377378,0.0604660857948347,0.054378674729850085
79,-0.7277277277277278,0.0556881207022093,0.04949505626932088
206,-0.7237237237237237,0.056708903028525715,0.05044843753384398
46,-0.7077077077077076,0.07810202538556954,0.07146116413176867
287,-0.6976976976976976,0.10547080057379454,0.09854606958473106
166,-0.6916916916916918,0.12684917116191952,0.11975869238704406
125,-0.6856856856856857,0.151737797979973,0.14449733224387984
164,-0.6776776776776776,0.1899858178788687,0.18258703657700337
243,-0.6716716716716717,0.22210890905513736,0.21463446395397584
178,-0.6696696696696697,0.2334089531776442,0.22591907635428937
34,-0.6656656656656657,0.256820506489573,0.24931594080372882
32,-0.6536536536536537,0.33253580144620076,0.3251291633642326
75,-0.6516516516516517,0.3457977577535327,0.3384292616188518
21,-0.6356356356356356,0.45561915519958185,0.44877636149997907
188,-0.6296296296296297,0.4974015272071961,0.49084651366287635
83,-0.6216216216216216,0.5524270103069986,0.5463137286803211
230,-0.6136136136136137,0.6056805858279926,0.6000531940679121
172,-0.6096096096096096,0.6313143703804878,0.6259379435112788
151,-0.6076076076076076,0.6438274615575588,0.6385769412296894
179,-0.6036036036036037,0.6681696115089303,0.6631694632437117
123,-0.6016016016016016,0.6799690078426168,0.6750924162329984
297,-0.5955955955955956,0.7137096512825342,0.7091919021511498
111,-0.5935935935935936,0.7243587325232628,0.7199552431179538
31,-0.5875875875875876,0.7543338381175828,0.7502515721170652
232,-0.5855855855855856,0.763628544249541,0.7596449913169506
103,-0.5775775775775776,0.7970342841827902,0.7933958493225012
220,-0.5735735735735736,0.8113400101888084,0.807841132951298
112,-0.5675675675675675,0.8296187658659199,0.8262847083283296
37,-0.5635635635635636,0.8396080839899656,0.8363536455120681
93,-0.5595595595595595,0.8477915082526328,0.8445927686939585
90,-0.5555555555555556,0.8541384498576027,0.8509723832956446
168,-0.5175175175175175,0.8231125006776113,0.8195675267839793
98,-0.5155155155155156,0.8171962851862676,0.8136276855170929
70,-0.5135135135135136,0.8109047150620476,0.8073153612744093
19,-0.5095095095095095,0.7972390592895238,0.793618492297079
18,-0.5075075075075075,0.7898880464867917,0.7862578055336034
207,-0.48548548548548554,0.6903166074674684,0.686927134670727
118,-0.48348348348348347,0.6799481954476337,0.6766158738659477
105,-0.47547547547547553,0.637141350935027,0.6340945844393466
57,-0.4674674674674675,0.5930279219227457,0.5903459429724581
128,-0.4614614614614615,0.5597589956507337,0.5573886027952436
29,-0.4514514514514515,0.5053586403331809,0.5035408776884809
0,-0.42342342342342343,0.3759168901921388,0.3753224010895777
264,-0.4154154154154154,0.3490107948564172,0.3485470019488261
120,-0.38538538538538536,0.3021836128501232,0.30120275537718605
77,-0.38138138138138133,0.3027922449403586,0.3016654740066206
67,-0.37537537537537535,0.30669037092416573,0.3053411549422461
290,-0.36936936936936937,0.3140607323474969,0.31250181148009404
170,-0.36536536536536535,0.3208218572415271,0.31913930749944874
136,-0.3633633633633634,0.32473446341171597,0.3229968303676683
126,-0.3613613613613613,0.3289906261447584,0.32720314514371185
130,-0.3573573573573574,0.33849716162453913,0.3366276468005047
195,-0.3533533533533534,0.34926379697646737,0.347338492206446
65,-0.34934934934934936,0.3612057378435596,0.3592532221618824
80,-0.3373373373373374,0.4031429607754067,0.4012860204508541
272,-0.3313313313313313,0.42691582860475275,0.4251971716739894
22,-0.3273273273273274,0.4435531803988093,0.44195213059983995
213,-0.31731731731731727,0.48706987772758703,0.4858098982502564
293,-0.30930930930930933,0.5228896891415319,0.5218926495414636
41,-0.30730730730730726,0.5318604011502712,0.5309197718019494
252,-0.3053053053053053,0.5408075943904485,0.5399177433955704
244,-0.3013013013013013,0.5585720210810481,0.5577632486835917
235,-0.29329329329329334,0.5931689029198409,0.5924182783706486
51,-0.2892892892892893,0.6097692901479241,0.6089857636037288
158,-0.28728728728728725,0.6178451923566619,0.6170282711302737
148,-0.2852852852852853,0.6257530198999561,0.6248911489224591
245,-0.28128128128128127,0.6410099384421615,0.6400234669777062
133,-0.2752752752752753,0.6622998017342512,0.6610430106840113
153,-0.27327327327327333,0.6689197099819767,0.6675524107497522
2,-0.2692692692692693,0.6813709915414476,0.6797564828573963
154,-0.25725725725725723,0.7116090723472538,0.7091238674104334
212,-0.2532532532532532,0.7190474281062591,0.7162665841100562
45,-0.25125125125125125,0.7222318208811237,0.7193094697433051
47,-0.24724724724724723,0.7274944458288874,0.7243104045246167
11,-0.24524524524524527,0.7295598540443643,0.7262591042324518
174,-0.2432432432432432,0.7312405138218139,0.7278347472494681
66,-0.23123123123123124,0.7330285924880522,0.7293229704993691
113,-0.22922922922922928,0.7319237391320563,0.7282347636445532
225,-0.22522522522522526,0.7285100472659278,0.7249189390474844
161,-0.21321321321321318,0.7088530683118853,0.7060733906517265
229,-0.2072072072072072,0.694004862240821,0.6918854228460016
277,-0.20120120120120122,0.6761173050578186,0.6747688881437386
92,-0.19319319319319317,0.6480801704717352,0.647814572515411
162,-0.18518518518518523,0.6160647754528266,0.6167694109262621
43,-0.17517517517517522,0.5719578853637712,0.5734228361672867
257,-0.1551551551551552,0.47779221084757584,0.4783456558270682
200,-0.1511511511511512,0.4590528930552169,0.4590237330649364
56,-0.14114114114114118,0.41368489180786505,0.41181618577068846
140,-0.12512512512512508,0.348412766030217,0.3434517726640425
9,-0.12112112112112117,0.33400606441030956,0.32844381776928727
190,-0.09109109109109115,0.26030554852070464,0.2545576437803446
107,-0.07707707707707712,0.25220601439591994,0.2480375031165447
6,-0.06506506506506504,0.26111675000675816,0.2577415203137292
39,-0.04504504504504503,0.3087538594254642,0.30358665365150983
258,-0.033033033033033066,0.35455982254000507,0.3464133759370088
196,-0.027027027027027084,0.3811814465302876,0.3712526008125736
156,-0.0030030030030030463,0.5009929748685992,0.48499387502562963
115,-0.0010010010010009784,0.5112672871174648,0.4949953243086854
144,0.0010010010010010895,0.5214977091259224,0.5050046756913151
294,0.0030030030030030463,0.531666464182639,0.5150061249743704
268,0.00700700700700696,0.5517502658804937,0.5349221893185448
238,0.02902902902902893,0.6511428753485407,0.6372479705502347
269,0.033033033033033066,0.666383834519344,0.6535866240629912
291,0.047047047047046986,0.7109368162953621,0.7025298536250633
216,0.055055055055055035,0.7296951380361121,0.723719427865299
274,0.05705705705705699,0.7335804019095592,0.7281565295994703
142,0.05905905905905895,0.7371379124150259,0.7322349687809236
49,0.06106106106106113,0.7403652443956238,0.7359484684246148
4,0.06306306306306309,0.7432602800486399,0.7392913374340372
227,0.067067067067067,0.7480464325662347,0.744845402156956
271,0.06906906906906896,0.7499347125953794,0.7470482220720409
298,0.08508508508508505,0.7528353012931116,0.7505824982447598
231,0.09709709709709702,0.7408293511272158,0.7368691488776992
262,0.10710710710710702,0.7217936268680178,0.7153280312215027
259,0.11911911911911921,0.6887248280260827,0.6786768207395186
137,0.12112112112112117,0.68219797051053,0.6715561822307128
249,0.12712712712712704,0.6610096103376054,0.6486854365761823
239,0.13113113113113117,0.6456262305830132,0.632306367394392
261,0.14114114114114118,0.6033354569596486,0.5881838142293115
141,0.1451451451451451,0.5851288307663796,0.5695660617630074
260,0.14914914914914923,0.5663432897964115,0.5505741462978584
236,0.1511511511511512,0.5567700764626216,0.5409762669350636
119,0.15715715715715706,0.5275175948123099,0.5119615600788734
248,0.16916916916916924,0.46815605426008,0.45434425043391174
48,0.1711711711711712,0.45836265944394006,0.4449759100532154
101,0.17317317317317316,0.44864792738519155,0.4357152507056906
94,0.17717717717717707,0.4295304096167001,0.4175763323073305
85,0.18518518518518512,0.3930697782221886,0.3832305890737383
282,0.18718718718718708,0.38443149610504146,0.3751273257592977
124,0.19319319319319317,0.35994051811077243,0.35218542748458903
26,0.19519519519519513,0.35230580786002674,0.3450347038948022
214,0.19719719719719708,0.34496112185374717,0.33815154676519554
217,0.20120120120120122,0.3311979686612898,0.3252311118562614
210,0.20320320320320318,0.32480551618988285,0.3192142496409165
139,0.20520520520520513,0.3187550257618843,0.31350575157353155
250,0.20920920920920927,0.3077219729222951,0.3030491592728223
97,0.21321321321321318,0.2981730834679961,0.2939266093482735
143,0.21521521521521514,0.293974007611282,0.28988358967131794
281,0.21721721721721732,0.29016648517414323,0.2861945279843833
1,0.23123123123123124,0.2747435271693408,0.27067702950063094
292,0.23523523523523515,0.2739609947772781,0.2696464989566089
38,0.24124124124124124,0.2757351200368898,0.2709657997854579
99,0.24724724724724734,0.2809216429174035,0.2756895954753834
12,0.2492492492492493,0.2833783060243644,0.2780075970907808
91,0.25525525525525516,0.2928242193746522,0.287130674017552
186,0.2692692692692693,0.32585486759581483,0.3202435171426037
266,0.2732732732732732,0.3377832512165473,0.33244758925024737
240,0.28128128128128127,0.3644554746155455,0.3599765330222938
234,0.2832832832832832,0.3716516182997158,0.36743932360227066
286,0.2852852852852852,0.3790385284670206,0.37510885107754055
82,0.30330330330330324,0.4523090307578843,0.4511292056053917
59,0.3053053053053052,0.46099125618525094,0.4600822566044292
159,0.3073073073073074,0.46973573035295346,0.46908022819805106
278,0.30930930930930933,0.4785288916957222,0.4781073504585364
76,0.3113113113113113,0.48735681810273523,0.48714778525794067
263,0.31331331331331325,0.4962052301560582,0.4961856520093991
205,0.3273273273273274,0.5574493774601081,0.55804786940016
176,0.33333333333333326,0.5824508427461759,0.5829506985941666
14,0.3413413413413413,0.6135501896630549,0.6136728200202409
71,0.34334334334334327,0.6208165050060906,0.6208162958844841
145,0.3473473473473474,0.6346276123360657,0.6343658146206774
169,0.3573573573573574,0.6642555889603308,0.6633723531994953
64,0.36536536536536546,0.6820466318295861,0.6808606925005514
295,0.3733733733733733,0.6938428511348079,0.692652757399873
127,0.3773773773773774,0.6973385035131268,0.6962772979842894
96,0.38538538538538547,0.6993372543369464,0.6987972446228139
36,0.4094094094094094,0.6654489874560787,0.6678752342404632
184,0.4134134134134133,0.654331762725648,0.6572891202221995
201,0.41741741741741745,0.6418157530602495,0.6452650772411831
183,0.4254254254254255,0.6129253844086819,0.6171723831544063
211,0.42742742742742745,0.6049665255361364,0.6093630928686469
74,0.44744744744744747,0.5127687426810135,0.5172340596278446
147,0.4494494494494494,0.5025973285215062,0.5069172623759329
86,0.45345345345345334,0.4819258400690489,0.48587549661590784
177,0.4554554554554555,0.47145580404791954,0.4751824892145751
54,0.46946946946946944,0.39706868301006626,0.3986617557659139
84,0.4714714714714714,0.38646637041019094,0.3876947634100358
182,0.4814814814814814,0.3345163640166071,0.333839797485858
116,0.4834834834834836,0.32444102834692345,0.3233841261340519
110,0.48948948948948945,0.29510191279539555,0.29294957528391274
100,0.49949949949949946,0.2499850010825604,0.24629998407222486
251,0.5135135135135136,0.19747969369741725,0.19268463872559066
