,x,y_predict,y
89,-0.991991991991992,0.4349891626580749,0.5247430289278512
134,-0.98998998998999,0.4412676047535301,0.5207779768413199
131,-0.987987987987988,0.4472979789999453,0.5171215087166288
285,-0.985985985985986,0.45308195433118936,0.5137683949815116
284,-0.983983983983984,0.4586214278058533,0.5107128720169453
50,-0.9819819819819819,0.4639184041947726,0.5079486565351023
15,-0.953953953953954,0.5130721832294242,0.4952252850946294
58,-0.9479479479479479,0.5173453907607533,0.49726905075099037
237,-0.943943943943944,0.518915792459112,0.499201987056466
192,-0.93993993993994,0.5194881546127926,0.5014742205652477
53,-0.9379379379379379,0.5194157083816981,0.5027057810989217
30,-0.9179179179179179,0.5086390967523837,0.5154901007122917
171,-0.9079079079079079,0.49977073732132604,0.5197453945657622
265,-0.9039039039039038,0.4961468211088813,0.5205952888469064
221,-0.8978978978978979,0.49075890213099105,0.5207064648656254
224,-0.8858858858858859,0.47971590799893693,0.5158987155772407
95,-0.8838838838838838,0.47772113896980256,0.5143616129189942
222,-0.8778778778778779,0.47119310323189356,0.5083765094740412
241,-0.8638638638638638,0.4510178107677029,0.4859612208920202
276,-0.8618618618618619,0.4474082098054544,0.48176763964322017
102,-0.8558558558558559,0.43534625470102634,0.46770454587848537
73,-0.8538538538538538,0.430907708166557,0.4625291131789242
23,-0.8458458458458459,0.4110900160495077,0.4394734215011465
17,-0.8378378378378378,0.3881770787735367,0.41288280470436034
88,-0.8358358358358359,0.38201330944912654,0.4057289036382313
246,-0.8298298298298299,0.3626082922686816,0.38317472985791223
289,-0.8238238238238238,0.3420278130983168,0.3591696994997431
33,-0.8218218218218218,0.33495237002038536,0.3508914047648962
149,-0.8038038038038038,0.2685085573456051,0.27237006773017447
203,-0.7957957957957957,0.2387617992785815,0.2366788960252228
255,-0.7817817817817818,0.18947047315421683,0.17654228363315771
138,-0.7797797797797797,0.18291129701411768,0.16841863433834064
204,-0.7737737737737738,0.16421598877285137,0.14505761535726736
208,-0.7697697697697697,0.1526802914879848,0.1304622994329509
247,-0.7677677677677678,0.14722166567608486,0.12349848046526235
42,-0.7637637637637638,0.13696993519934664,0.11030343798298547
163,-0.7517517517517518,0.11211112056561545,0.07745903922424624
24,-0.7417417417417418,0.09884269702170867,0.05912476801133215
121,-0.7397397397397397,0.09704346847621181,0.05655879308788775
197,-0.7377377377377378,0.0955322213727422,0.054378674729850085
79,-0.7277277277277278,0.0922801654987081,0.04949505626932088
206,-0.7237237237237237,0.09295887202148045,0.05044843753384398
46,-0.7077077077077076,0.10643974426289171,0.07146116413176867
287,-0.6976976976976976,0.1231897189524227,0.09854606958473106
166,-0.6916916916916918,0.13625840655747878,0.11975869238704406
125,-0.6856856856856857,0.151662390473022,0.14449733224387984
164,-0.6776776776776776,0.17605575839697885,0.18258703657700337
243,-0.6716716716716717,0.19746490734922417,0.21463446395397584
178,-0.6696696696696697,0.20523143338188743,0.22591907635428937
34,-0.6656656656656657,0.22174893165282544,0.24931594080372882
32,-0.6536536536536537,0.27950382692549214,0.3251291633642326
75,-0.6516516516516517,0.2903453197000625,0.3384292616188518
21,-0.6356356356356356,0.388756324897064,0.44877636149997907
188,-0.6296296296296297,0.43017995491025374,0.49084651366287635
83,-0.6216216216216216,0.48786835678353213,0.5463137286803211
230,-0.6136136136136137,0.5468068454544743,0.6000531940679121
172,-0.6096096096096096,0.5761539246788978,0.6259379435112788
151,-0.6076076076076076,0.5906887113962469,0.6385769412296894
179,-0.6036036036036037,0.6193251119339043,0.6631694632437117
123,-0.6016016016016016,0.6333650685323056,0.6750924162329984
297,-0.5955955955955956,0.6740115211686575,0.7091919021511498
111,-0.5935935935935936,0.686972900442573,0.7199552431179538
31,-0.5875875875875876,0.7237149013410784,0.7502515721170652
232,-0.5855855855855856,0.7351647751749237,0.7596449913169506
103,-0.5775775775775776,0.7763838636804544,0.7933958493225012
220,-0.5735735735735736,0.7939813568401359,0.807841132951298
112,-0.5675675675675675,0.8162702777485763,0.8262847083283296
37,-0.5635635635635636,0.8282617808553053,0.8363536455120681
93,-0.5595595595595595,0.8378868224318758,0.8445927686939585
90,-0.5555555555555556,0.8451098856993144,0.8509723832956446
168,-0.5175175175175175,0.7994707604030677,0.8195675267839793
98,-0.5155155155155156,0.7920788875204133,0.8136276855170929
70,-0.5135135135135136,0.7842922974950519,0.8073153612744093
19,-0.5095095095095095,0.7676085402495758,0.793618492297079
18,-0.5075075075075075,0.7587491449922925,0.7862578055336034
207,-0.48548548548548554,0.6446501176309234,0.686927134670727
118,-0.48348348348348347,0.6332957897677854,0.6766158738659477
105,-0.47547547547547553,0.587337439254153,0.6340945844393466
57,-0.4674674674674675,0.5414735304687243,0.5903459429724581
128,-0.4614614614614615,0.5078808401966994,0.5573886027952436
29,-0.4514514514514515,0.45486969584461506,0.5035408776884809
0,-0.42342342342342343,0.3409003823413392,0.3753224010895777
264,-0.4154154154154154,0.3207389691304461,0.3485470019488261
120,-0.38538538538538536,0.300391112766967,0.30120275537718605
77,-0.38138138138138133,0.3038749140719322,0.3016654740066206
67,-0.37537537537537535,0.3114401337119896,0.3053411549422461
290,-0.36936936936936937,0.32154144170211824,0.31250181148009404
170,-0.36536536536536535,0.32952150727394686,0.31913930749944874
136,-0.3633633633633634,0.3338468918646344,0.3229968303676683
126,-0.3613613613613613,0.33837843277472524,0.32720314514371185
130,-0.3573573573573574,0.34800743848275834,0.3366276468005047
195,-0.3533533533533534,0.35830372146928546,0.347338492206446
65,-0.34934934934934936,0.3691639881482015,0.3592532221618824
80,-0.3373373373373374,0.40414585222330074,0.4012860204508541
272,-0.3313313313313313,0.42242810299408123,0.4251971716739894
22,-0.3273273273273274,0.4347241738228857,0.44195213059983995
213,-0.31731731731731727,0.4653475265248468,0.4858098982502564
293,-0.30930930930930933,0.4892603948098927,0.5218926495414636
41,-0.30730730730730726,0.4951080849367522,0.5309197718019494
252,-0.3053053053053053,0.5008937385072021,0.5399177433955704
244,-0.3013013013013013,0.5122619140190248,0.5577632486835917
235,-0.29329329329329334,0.534083406373712,0.5924182783706486
51,-0.2892892892892893,0.5444882557013883,0.6089857636037288
158,-0.28728728728728725,0.5495556283610931,0.6170282711302737
148,-0.2852852852852853,0.5545303326814959,0.6248911489224591
245,-0.28128128128128127,0.5641951566060914,0.6400234669777062
133,-0.2752752752752753,0.5779616621461775,0.6610430106840113
153,-0.27327327327327333,0.5823518557253962,0.6675524107497522
2,-0.2692692692692693,0.5908307857466366,0.6797564828573963
154,-0.25725725725725723,0.61384902490765,0.7091238674104334
212,-0.2532532532532532,0.6207235160443721,0.7162665841100562
45,-0.25125125125125125,0.6240139759982973,0.7193094697433051
47,-0.24724724724724723,0.6303059546637,0.7243104045246167
11,-0.24524524524524527,0.6333095631954324,0.7262591042324518
174,-0.2432432432432432,0.6362197472499518,0.7278347472494681
66,-0.23123123123123124,0.6517851817187316,0.7293229704993691
113,-0.22922922922922928,0.6540739631217867,0.7282347636445532
225,-0.22522522522522526,0.6583976180772417,0.7249189390474844
161,-0.21321321321321318,0.6693300402300923,0.7060733906517265
229,-0.2072072072072072,0.673562967670613,0.6918854228460016
277,-0.20120120120120122,0.6767966720675573,0.6747688881437386
92,-0.19319319319319317,0.6790552889032655,0.647814572515411
162,-0.18518518518518523,0.6779173005207109,0.6167694109262621
43,-0.17517517517517522,0.6690465125970391,0.5734228361672867
257,-0.1551551551551552,0.6092252953713724,0.4783456558270682
200,-0.1511511511511512,0.5883320426360563,0.4590237330649364
56,-0.14114114114114118,0.5222512236403082,0.41181618577068846
140,-0.12512512512512508,0.38573989898919764,0.3434517726640425
9,-0.12112112112112117,0.34939495558744055,0.32844381776928727
