,x,y_predict,y
89,-0.991991991991992,0.4932700798784735,0.5247430289278512
134,-0.98998998998999,0.4959582685586612,0.5207779768413199
131,-0.987987987987988,0.4986006434407295,0.5171215087166288
285,-0.985985985985986,0.5011950368933222,0.5137683949815116
284,-0.983983983983984,0.503739250951712,0.5107128720169453
50,-0.9819819819819819,0.5062310580556051,0.5079486565351023
15,-0.953953953953954,0.5343041343719288,0.4952252850946294
58,-0.9479479479479479,0.5382923727686832,0.49726905075099037
237,-0.943943943943944,0.5404742089630723,0.499201987056466
192,-0.93993993993994,0.5422507700120038,0.5014742205652477
53,-0.9379379379379379,0.542980754745972,0.5027057810989217
30,-0.9179179179179179,0.5438886579123681,0.5154901007122917
171,-0.9079079079079079,0.5395185785463736,0.5197453945657622
265,-0.9039039039039038,0.5367859379051358,0.5205952888469064
221,-0.8978978978978979,0.5315871649804977,0.5207064648656254
224,-0.8858858858858859,0.5170886740882219,0.5158987155772407
95,-0.8838838838838838,0.5141278018583118,0.5143616129189942
222,-0.8778778778778779,0.5042980322636972,0.5083765094740412
241,-0.8638638638638638,0.47583022085057136,0.4859612208920202
276,-0.8618618618618619,0.4711379867022516,0.48176763964322017
102,-0.8558558558558559,0.4561479097583727,0.46770454587848537
73,-0.8538538538538538,0.4508525648755288,0.4625291131789242
23,-0.8458458458458459,0.4282377282926795,0.4394734215011465
17,-0.8378378378378378,0.40347083101783987,0.41288280470436034
88,-0.8358358358358359,0.39696955779826193,0.4057289036382313
246,-0.8298298298298299,0.37679201871055046,0.38317472985791223
289,-0.8238238238238238,0.35570985357931595,0.3591696994997431
33,-0.8218218218218218,0.3485074607335441,0.3508914047648962
149,-0.8038038038038038,0.28104248503002416,0.27237006773017447
203,-0.7957957957957957,0.25046853317861095,0.2366788960252228
255,-0.7817817817817818,0.19839088105144898,0.17654228363315771
138,-0.7797797797797797,0.19125975029326026,0.16841863433834064
204,-0.7737737737737738,0.17056212072056431,0.14505761535726736
208,-0.7697697697697697,0.157452864398129,0.1304622994329509
247,-0.7677677677677678,0.15113812772665125,0.12349848046526235
42,-0.7637637637637638,0.13904400313207832,0.11030343798298547
163,-0.7517517517517518,0.10784076959833677,0.07745903922424624
24,-0.7417417417417418,0.08894105245000561,0.05912476801133215
121,-0.7397397397397397,0.08605899162245967,0.05655879308788775
197,-0.7377377377377378,0.08349852270318014,0.054378674729850085
79,-0.7277277277277278,0.0758235358528696,0.04949505626932088
206,-0.7237237237237237,0.0752931189017556,0.05044843753384398
46,-0.7077077077077076,0.08891091607571222,0.07146116413176867
287,-0.6976976976976976,0.11078929247071856,0.09854606958473106
166,-0.6916916916916918,0.12890906028792326,0.11975869238704406
125,-0.6856856856856857,0.1507013158121897,0.14449733224387984
164,-0.6776776776776776,0.1852486160553961,0.18258703657700337
243,-0.6716716716716717,0.21503208951903852,0.21463446395397584
178,-0.6696696696696697,0.22565018676529736,0.22591907635428937
34,-0.6656656656656657,0.24785836519176496,0.24931594080372882
32,-0.6536536536536537,0.32136069482645113,0.3251291633642326
75,-0.6516516516516517,0.33446754522342736,0.3384292616188518
21,-0.6356356356356356,0.4452224376694669,0.44877636149997907
188,-0.6296296296296297,0.4882690977073376,0.49084651366287635
83,-0.6216216216216216,0.5456063595113512,0.5463137286803211
230,-0.6136136136136137,0.6017105106336376,0.6000531940679121
172,-0.6096096096096096,0.6289028143148565,0.6259379435112788
151,-0.6076076076076076,0.6422155526994497,0.6385769412296894
179,-0.6036036036036037,0.6681787480661068,0.6631694632437117
123,-0.6016016016016016,0.6807918793103329,0.6750924162329984
297,-0.5955955955955956,0.7169408439900289,0.7091919021511498
111,-0.5935935935935936,0.728369256234263,0.7199552431179538
31,-0.5875875875875876,0.7605615702588101,0.7502515721170652
232,-0.5855855855855856,0.7705437260380326,0.7596449913169506
103,-0.5775775775775776,0.8063583060971529,0.7933958493225012
220,-0.5735735735735736,0.8216260750323419,0.807841132951298
112,-0.5675675675675675,0.8409950428011145,0.8262847083283296
37,-0.5635635635635636,0.8514570145871339,0.8363536455120681
93,-0.5595595595595595,0.8598995867605992,0.8445927686939585
90,-0.5555555555555556,0.8662878832589782,0.8509723832956446
168,-0.5175175175175175,0.8262965744766833,0.8195675267839793
98,-0.5155155155155156,0.8196048995611037,0.8136276855170929
70,-0.5135135135135136,0.8125297493377471,0.8073153612744093
19,-0.5095095095095095,0.7972873395181074,0.793618492297079
18,-0.5075075075075075,0.7891505615822756,0.7862578055336034
207,-0.48548548548548554,0.6821378946081036,0.686927134670727
118,-0.48348348348348347,0.6712842801433783,0.6766158738659477
105,-0.47547547547547553,0.6269877318443506,0.6340945844393466
57,-0.4674674674674675,0.5821751846285528,0.5903459429724581
128,-0.4614614614614615,0.5489274049259152,0.5573886027952436
29,-0.4514514514514515,0.495574843843418,0.5035408776884809
0,-0.42342342342342343,0.37400452385916894,0.3753224010895777
264,-0.4154154154154154,0.3498694992650382,0.3485470019488261
120,-0.38538538538538536,0.31022136477802764,0.30120275537718605
77,-0.38138138138138133,0.31109412898812994,0.3016654740066206
67,-0.37537537537537535,0.3150090093295377,0.3053411549422461
290,-0.36936936936936937,0.3219367506094397,0.31250181148009404
170,-0.36536536536536535,0.3281531745752273,0.31913930749944874
136,-0.3633633633633634,0.3317213357971276,0.3229968303676683
126,-0.3613613613613613,0.33558673554866725,0.32720314514371185
130,-0.3573573573573574,0.3441792398085515,0.3366276468005047
195,-0.3533533533533534,0.3538677934059262,0.347338492206446
65,-0.34934934934934936,0.3645851386076746,0.3592532221618824
80,-0.3373373373373374,0.40217834441743716,0.4012860204508541
272,-0.3313313313313313,0.423547556024229,0.4251971716739894
22,-0.3273273273273274,0.4385540303870612,0.44195213059983995
213,-0.31731731731731727,0.4780787664154771,0.4858098982502564
293,-0.30930930930930933,0.5109921416820207,0.5218926495414636
41,-0.30730730730730726,0.5192994208616342,0.5309197718019494
252,-0.3053053053053053,0.5276134866135715,0.5399177433955704
244,-0.3013013013013013,0.5442116625957396,0.5577632486835917
235,-0.29329329329329334,0.576931947602793,0.5924182783706486
51,-0.2892892892892893,0.5928486061244409,0.6089857636037288
158,-0.28728728728728725,0.6006508877879846,0.6170282711302737
148,-0.2852852852852853,0.6083319164211809,0.6248911489224591
245,-0.28128128128128127,0.6232787011024756,0.6400234669777062
133,-0.2752752752752753,0.6444689735110682,0.6610430106840113
153,-0.27327327327327333,0.6511538924577549,0.6675524107497522
2,-0.2692692692692693,0.6638816384092183,0.6797564828573963
154,-0.25725725725725723,0.6960764106806594,0.7091238674104334
212,-0.2532532532532532,0.7045153541401745,0.7162665841100562
45,-0.25125125125125125,0.7082589498777407,0.7193094697433051
47,-0.24724724724724723,0.7147487993080361,0.7243104045246167
11,-0.24524524524524527,0.7174782405852906,0.7262591042324518
174,-0.2432432432432432,0.7198536798179112,0.7278347472494681
66,-0.23123123123123124,0.7263192149486317,0.7293229704993691
113,-0.22922922922922928,0.7260536255972507,0.7282347636445532
225,-0.22522522522522526,0.7243431738002641,0.7249189390474844
161,-0.21321321321321318,0.7097601388965828,0.7060733906517265
229,-0.2072072072072072,0.6972604510565177,0.6918854228460016
277,-0.20120120120120122,0.6814709193844097,0.6747688881437386
92,-0.19319319319319317,0.6556859189587998,0.647814572515411
162,-0.18518518518518523,0.6251264896284372,0.6167694109262621
43,-0.17517517517517522,0.5815091306569327,0.5734228361672867
257,-0.1551551551551552,0.48371985374236615,0.4783456558270682
200,-0.1511511511511512,0.46363594984426415,0.4590237330649364
56,-0.14114114114114118,0.4143887494991676,0.41181618577068846
140,-0.12512512512512508,0.34280240228740944,0.3434517726640425
9,-0.12112112112112117,0.32707665566530575,0.32844381776928727
190,-0.09109109109109115,0.2504864792341368,0.2545576437803446
107,-0.07707707707707712,0.24504353024371905,0.2480375031165447
6,-0.06506506506506504,0.2570063629386683,0.2577415203137292
39,-0.04504504504504503,0.30856518863848503,0.30358665365150983
258,-0.033033033033033066,0.3550180730252068,0.3464133759370088
196,-0.027027027027027084,0.3814195352343568,0.3712526008125736
156,-0.0030030030030030463,0.4976541569064117,0.48499387502562963
115,-0.0010010010010009784,0.5075155381221927,0.4949953243086854
144,0.0010010010010010895,0.5173268521188445,0.5050046756913151
294,0.0030030030030030463,0.5270726273173967,0.5150061249743704
268,0.00700700700700696,0.5463075693084516,0.5349221893185448
238,0.02902902902902893,0.641527324638286,0.6372479705502347
269,0.033033033033033066,0.656172971725588,0.6535866240629912
291,0.047047047047046986,0.6991234863139504,0.7025298536250633
216,0.055055055055055035,0.7172863021519724,0.723719427865299
274,0.05705705705705699,0.7210556934323868,0.7281565295994703
142,0.05905905905905895,0.7245097229823558,0.7322349687809236
49,0.06106106106106113,0.7276455675178011,0.7359484684246148
4,0.06306306306306309,0.7304607271092913,0.7392913374340372
227,0.067067067067067,0.7351205524628426,0.744845402156956
271,0.06906906906906896,0.7369617537617862,0.7470482220720409
298,0.08508508508508505,0.739846700672385,0.7505824982447598
231,0.09709709709709702,0.7282523490213817,0.7368691488776992
262,0.10710710710710702,0.7098740631740657,0.7153280312215027
259,0.11911911911911921,0.6780291098757751,0.6786768207395186
137,0.12112112112112117,0.6717550722024941,0.6715561822307128
249,0.12712712712712704,0.6514078288732494,0.6486854365761823
239,0.13113113113113117,0.6366505363177344,0.632306367394392
261,0.14114114114114118,0.5961123250807614,0.5881838142293115
141,0.1451451451451451,0.5786576608545824,0.5695660617630074
260,0.14914914914914923,0.5606344327509158,0.5505741462978584
236,0.1511511511511512,0.5514414088786659,0.5409762669350636
119,0.15715715715715706,0.5232990803462205,0.5119615600788734
248,0.16916916916916924,0.4657939776742457,0.45434425043391174
48,0.1711711711711712,0.4562314966661858,0.4449759100532154
101,0.17317317317317316,0.44671803687202427,0.4357152507056906
94,0.17717717717717707,0.4279039028366425,0.4175763323073305
85,0.18518518518518512,0.3915895563247247,0.3832305890737383
282,0.18718718718718708,0.38288087554980854,0.3751273257592977
124,0.19319319319319317,0.357902085027316,0.35218542748458903
26,0.19519519519519513,0.35001082837726827,0.3450347038948022
214,0.19719719719719708,0.34236268178097307,0.33815154676519554
217,0.20120120120120122,0.32785481329739397,0.3252311118562614
210,0.20320320320320318,0.3210236447014583,0.3192142496409165
139,0.20520520520520513,0.31449262021223623,0.31350575157353155
250,0.20920920920920927,0.30238296544524856,0.3030491592728223
97,0.21321321321321318,0.291624345605745,0.2939266093482735
143,0.21521521521521514,0.28677991603168373,0.28988358967131794
281,0.21721721721721732,0.2823058808428034,0.2861945279843833
1,0.23123123123123124,0.26206776364286366,0.27067702950063094
292,0.23523523523523515,0.2600377857967313,0.2696464989566089
38,0.24124124124124124,0.2602315830080635,0.2709657997854579
99,0.24724724724724734,0.26432385609731845,0.2756895954753834
12,0.2492492492492493,0.2665471775795425,0.2780075970907808
91,0.25525525525525516,0.2757416481332926,0.287130674017552
186,0.2692692692692693,0.3110269213793959,0.3202435171426037
266,0.2732732732732732,0.3243116226506739,0.33244758925024737
240,0.28128128128128127,0.3544728328865865,0.3599765330222938
234,0.2832832832832832,0.3626706570494409,0.36743932360227066
286,0.2852852852852852,0.37109794847382327,0.37510885107754055
82,0.30330330330330324,0.4542234437738817,0.4511292056053917
59,0.3053053053053052,0.4639139220395849,0.4600822566044292
159,0.3073073073073074,0.47362259779896076,0.46908022819805106
278,0.30930930930930933,0.48332957605924975,0.4781073504585364
76,0.3113113113113113,0.4930150667316524,0.48714778525794067
263,0.31331331331331325,0.5026594327738141,0.4961856520093991
205,0.3273273273273274,0.5674221111208422,0.55804786940016
176,0.33333333333333326,0.5927198223900514,0.5829506985941666
14,0.3413413413413413,0.6231026195434757,0.6136728200202409
71,0.34334334334334327,0.6300074904794988,0.6208162958844841
145,0.3473473473473474,0.6429021183034358,0.6343658146206774
169,0.3573573573573574,0.6693262930205048,0.6633723531994953
64,0.36536536536536546,0.6839640203384001,0.6808606925005514
295,0.3733733733733733,0.6924686720951541,0.692652757399873
127,0.3773773773773774,0.6943744000217085,0.6962772979842894
96,0.38538538538538547,0.6934966654173287,0.6987972446228139
36,0.4094094094094094,0.6552946462047473,0.6678752342404632
184,0.4134134134134133,0.6442269195197963,0.6572891202221995
201,0.41741741741741745,0.631979578189128,0.6452650772411831
183,0.4254254254254255,0.6042333002545659,0.6171723831544063
211,0.42742742742742745,0.596674038619919,0.6093630928686469
74,0.44744744744744747,0.5101121932544297,0.5172340596278446
147,0.4494494494494494,0.5005859522672367,0.5069172623759329
86,0.45345345345345334,0.4811965832738627,0.48587549661590784
177,0.4554554554554555,0.4713551810937098,0.4751824892145751
54,0.46946946946946944,0.4007632735189264,0.3986617557659139
84,0.4714714714714714,0.3905721553155568,0.3876947634100358
182,0.4814814814814814,0.33998358847711696,0.333839797485858
116,0.4834834834834836,0.3300250731516534,0.3233841261340519
110,0.48948948948948945,0.30069495824215786,0.29294957528391274
100,0.49949949949949946,0.25441602951510145,0.24629998407222486
251,0.5135135135135136,0.19794648008412774,0.19268463872559066
87,0.5215215215215214,0.1716661505133703,0.1697123359816473
173,0.5255255255255256,0.16051785092323367,0.16060293895321393
114,0.5335335335335336,0.1427326179933044,0.14748526645049126
165,0.5455455455455456,0.12876857689213472,0.14131217458606793
228,0.5675675675675675,0.14864072768300396,0.17371529167167038
8,0.5735735735735736,0.16490930061030995,0.192158867048702
155,0.5755755755755756,0.17136333611740162,0.19917158621020942
187,0.5795795795795795,0.185790978766309,0.21444810344232917
40,0.5815815815815815,0.19375179057542602,0.2226944010856864
16,0.5835835835835836,0.20220028355142539,0.23133342753319586
157,0.5855855855855856,0.2111273917582377,0.24035500868304938
175,0.5895895895895895,0.23037592370441318,0.25950244223106833
194,0.5975975975975976,0.2741021314174714,0.30188215322672074
181,0.6036036036036037,0.31100395593302843,0.33683053675628827
69,0.6076076076076076,0.3373008651175724,0.36142305877031056
108,0.6196196196196195,0.4225545338249084,0.4400467852859993
28,0.6216216216216217,0.4374605710024706,0.4536862713196801
55,0.6236236236236237,0.45250413438411097,0.4674339004567693
135,0.6256256256256256,0.46766138840563487,0.4812725047245765
104,0.6316316316316317,0.5135744087761209,0.5231611251460463
219,0.6436436436436437,0.6052143433238528,0.6070515487560301
254,0.6496496496496496,0.6496662904881878,0.6481224085258693
199,0.6516516516516517,0.6641306408763747,0.6615707383811482
223,0.6536536536536537,0.6783831567647043,0.6748708366357674
109,0.6676676676676676,0.7706035822521908,0.7625160453603541
150,0.6716716716716717,0.7940126648766257,0.7853655360460241
226,0.6776776776776776,0.8262460490661372,0.8174129634229966
279,0.6816816816816818,0.8456848731886368,0.837156133637404
61,0.6916916916916918,0.8866249797152914,0.8802413076129559
253,0.6976976976976976,0.9057330665337964,0.9014539304152689
180,0.7017017017017018,0.9161595813010892,0.9135517687937283
270,0.7057057057057057,0.9247395135546082,0.9239692392624956
218,0.7077077077077076,0.9283420498619082,0.9285388358682314
20,0.7097097097097096,0.9314905700699239,0.9326787988470455
27,0.7137137137137137,0.9364428536153055,0.9396629927050033
7,0.7177177177177176,0.9396379315993342,0.9449144769678879
60,0.7197197197197196,0.9405923978898167,0.9468909137547753
44,0.7217217217217218,0.9411278347352392,0.9484359767639938
288,0.7257257257257257,0.9409740046276127,0.9502401798674946
