,it,mse
0,0,0.08685288723944655
1,1,0.08685288723944655
2,2,0.08685288723944655
3,3,0.06391775015934337
4,4,0.06391775015934337
5,5,0.06391775015934337
6,6,0.06391775015934337
7,7,0.04965024689412392
8,8,0.04965024689412392
9,9,0.04965024689412392
10,10,0.04965024689412392
11,11,0.049519537710636066
12,12,0.049519537710636066
13,13,0.049519537710636066
14,14,0.049519537710636066
15,15,0.049519537710636066
16,16,0.049519537710636066
17,17,0.049519537710636066
18,18,0.052238519407987204
19,19,0.052238519407987204
20,20,0.052238519407987204
21,21,0.0435356040646032
22,22,0.0435356040646032
23,23,0.0435356040646032
24,24,0.0435356040646032
25,25,0.0435356040646032
26,26,0.0435356040646032
27,27,0.0435356040646032
28,28,0.037708357050460224
29,29,0.037708357050460224
30,30,0.037708357050460224
31,31,0.037708357050460224
32,32,0.037708357050460224
33,33,0.037708357050460224
34,34,0.037708357050460224
35,35,0.037708357050460224
36,36,0.037708357050460224
37,37,0.037708357050460224
38,38,0.037708357050460224
39,39,0.037708357050460224
40,40,0.037708357050460224
41,41,0.037708357050460224
42,42,0.037708357050460224
43,43,0.037708357050460224
44,44,0.037708357050460224
45,45,0.037708357050460224
46,46,0.037708357050460224
47,47,0.037708357050460224
48,48,0.037708357050460224
49,49,0.037708357050460224
50,50,0.03342896928171863
51,51,0.03342896928171863
52,52,0.03345506512903328
53,53,0.03345506512903328
54,54,0.03345506512903328
55,55,0.03345506512903328
56,56,0.03345506512903328
57,57,0.03345506512903328
58,58,0.03345506512903328
59,59,0.03345506512903328
60,60,0.03345506512903328
61,61,0.03345506512903328
62,62,0.029846527388673973
63,63,0.029846527388673973
64,64,0.029846527388673973
65,65,0.029846527388673973
66,66,0.029846527388673973
67,67,0.029846527388673973
68,68,0.029846527388673973
69,69,0.029846527388673973
70,70,0.031216191233945832
71,71,0.031216191233945832
72,72,0.031216191233945832
73,73,0.031216191233945832
74,74,0.031216191233945832
75,75,0.031216191233945832
76,76,0.031216191233945832
77,77,0.031216191233945832
78,78,0.031216191233945832
79,79,0.031216191233945832
80,80,0.031216191233945832
81,81,0.031216191233945832
82,82,0.031216191233945832
83,83,0.031216191233945832
84,84,0.031216191233945832
85,85,0.031216191233945832
86,86,0.031216191233945832
87,87,0.031216191233945832
88,88,0.031216191233945832
89,89,0.031216191233945832
90,90,0.030975172947185912
91,91,0.030975172947185912
92,92,0.030975172947185912
93,93,0.030975172947185912
94,94,0.02780869280442662
95,95,0.02780869280442662
96,96,0.02780869280442662
97,97,0.02780869280442662
98,98,0.02780869280442662
99,99,0.02780869280442662
100,100,0.02780869280442662
101,101,0.02780869280442662
102,102,0.02780869280442662
103,103,0.02703291963382196
104,104,0.02703291963382196
105,105,0.02703291963382196
106,106,0.02703291963382196
107,107,0.02703291963382196
108,108,0.02703291963382196
109,109,0.02703291963382196
110,110,0.02703291963382196
111,111,0.02703291963382196
112,112,0.02703291963382196
113,113,0.02703291963382196
114,114,0.02703291963382196
115,115,0.02703291963382196
116,116,0.026987566379152696
117,117,0.026987566379152696
118,118,0.026987566379152696
119,119,0.026987566379152696
120,120,0.026987566379152696
121,121,0.02660052374154104
122,122,0.02660052374154104
123,123,0.02660052374154104
124,124,0.02660052374154104
125,125,0.02660052374154104
126,126,0.02660052374154104
127,127,0.02660052374154104
128,128,0.02660052374154104
129,129,0.02660052374154104
130,130,0.02660052374154104
131,131,0.02660052374154104
132,132,0.026259068325904907
133,133,0.026259068325904907
134,134,0.026259068325904907
135,135,0.026259068325904907
136,136,0.026259068325904907
137,137,0.026259068325904907
138,138,0.026259068325904907
139,139,0.026259068325904907
140,140,0.026252997764098937
141,141,0.026252997764098937
142,142,0.026252997764098937
143,143,0.026252997764098937
144,144,0.026252997764098937
145,145,0.026252997764098937
146,146,0.026252997764098937
147,147,0.026004994754848083
148,148,0.026004994754848083
149,149,0.026004994754848083
150,150,0.026004994754848083
151,151,0.026004994754848083
152,152,0.026004994754848083
153,153,0.026004994754848083
154,154,0.026004994754848083
155,155,0.026004994754848083
156,156,0.026004994754848083
157,157,0.026004994754848083
158,158,0.025226777972741588
159,159,0.025226777972741588
160,160,0.025226777972741588
161,161,0.025226777972741588
162,162,0.025226777972741588
163,163,0.025226777972741588
164,164,0.025226777972741588
165,165,0.025226777972741588
166,166,0.025226777972741588
167,167,0.025226777972741588
168,168,0.025226777972741588
169,169,0.025226777972741588
170,170,0.025226777972741588
171,171,0.025226777972741588
172,172,0.025226777972741588
173,173,0.025226777972741588
174,174,0.025226777972741588
175,175,0.025226777972741588
176,176,0.025226777972741588
177,177,0.025226777972741588
178,178,0.025226777972741588
179,179,0.025226777972741588
180,180,0.025226777972741588
181,181,0.025226777972741588
182,182,0.025226777972741588
183,183,0.025226777972741588
184,184,0.025226777972741588
185,185,0.025226777972741588
186,186,0.025226777972741588
187,187,0.025226777972741588
188,188,0.025226777972741588
189,189,0.025226777972741588
190,190,0.025226777972741588
191,191,0.025226777972741588
192,192,0.025226777972741588
193,193,0.025166806806311004
194,194,0.025166806806311004
195,195,0.025166806806311004
196,196,0.025166806806311004
197,197,0.025166806806311004
198,198,0.025166806806311004
199,199,0.025166806806311004
200,200,0.025166806806311004
201,201,0.025166806806311004
202,202,0.025166806806311004
203,203,0.025166806806311004
204,204,0.025166806806311004
205,205,0.025166806806311004
206,206,0.025166806806311004
207,207,0.025166806806311004
208,208,0.025166806806311004
209,209,0.025166806806311004
210,210,0.025166806806311004
211,211,0.025166806806311004
212,212,0.025166806806311004
213,213,0.025166806806311004
214,214,0.025166806806311004
215,215,0.025166806806311004
216,216,0.025166806806311004
217,217,0.025166806806311004
218,218,0.025166806806311004
219,219,0.025166806806311004
220,220,0.025166806806311004
221,221,0.025166806806311004
222,222,0.025166806806311004
223,223,0.025166806806311004
224,224,0.025166806806311004
225,225,0.02578571095688545
226,226,0.02578571095688545
227,227,0.02578571095688545
228,228,0.02578571095688545
229,229,0.02578571095688545
230,230,0.02578571095688545
231,231,0.02578571095688545
232,232,0.02578571095688545
233,233,0.02578571095688545
234,234,0.02578571095688545
235,235,0.02578571095688545
236,236,0.02578571095688545
237,237,0.02578571095688545
238,238,0.02578571095688545
239,239,0.02578571095688545
240,240,0.02578571095688545
241,241,0.025128649192358788
242,242,0.025128649192358788
243,243,0.025128649192358788
244,244,0.025128649192358788
245,245,0.025128649192358788
246,246,0.025128649192358788
247,247,0.025128649192358788
248,248,0.025128649192358788
249,249,0.02431501861506298
250,250,0.02431501861506298
251,251,0.02431501861506298
252,252,0.02431501861506298
253,253,0.02431501861506298
254,254,0.024298290863780707
255,255,0.024298290863780707
256,256,0.02315975187450306
257,257,0.02315975187450306
258,258,0.022872190145588982
259,259,0.022667109140095124
260,260,0.022667109140095124
261,261,0.022667109140095124
262,262,0.022667109140095124
263,263,0.022667109140095124
264,264,0.022667109140095124
265,265,0.022667109140095124
266,266,0.022667109140095124
267,267,0.022667109140095124
268,268,0.022667109140095124
269,269,0.022667109140095124
270,270,0.022667109140095124
271,271,0.022667109140095124
272,272,0.022667109140095124
273,273,0.022667109140095124
274,274,0.022667109140095124
275,275,0.022667109140095124
276,276,0.022667109140095124
277,277,0.022667109140095124
278,278,0.022667109140095124
279,279,0.022667109140095124
280,280,0.022667109140095124
281,281,0.022667109140095124
282,282,0.022667109140095124
283,283,0.02242833665416237
284,284,0.02242833665416237
285,285,0.02242833665416237
286,286,0.02242833665416237
287,287,0.022516511073868255
288,288,0.022516511073868255
